ID,trial_id,task_order,task,outpos,serpos,recalled,stim,WTP
9675,0,0,recall,5,105,-3,31,-1
9675,0,0,recall,6,106,-1,58,-1
9675,0,0,recall,7,1,0,35,-1
9675,0,0,recall,8,5,0,34,-1
9675,0,0,recall,9,6,0,60,-1
9675,0,0,recall,10,7,0,71,-1
9675,6,0,offer,-1,1,-1,87,75
9675,6,0,offer,-1,2,-1,78,75
9675,6,0,offer,-1,3,-1,93,75
9675,6,0,offer,-1,4,-1,75,75
9675,6,0,offer,-1,5,-1,49,75
9675,6,0,offer,-1,6,-1,64,75
9675,6,0,offer,-1,7,-1,44,75
9675,6,0,recall,1,1,1,87,-1
9675,6,0,recall,2,2,1,78,-1
9675,6,0,recall,3,103,-1,48,-1
9675,6,0,recall,4,104,-1,63,-1
9675,6,0,recall,5,3,0,93,-1
9675,6,0,recall,6,4,0,75,-1
9675,6,0,recall,7,5,0,49,-1
9675,6,0,recall,8,6,0,64,-1
9675,6,0,recall,9,7,0,44,-1
9675,11,1,recall,1,2,1,45,-1
9675,11,1,recall,2,4,1,46,-1
9675,11,1,recall,3,103,-1,21,-1
9675,11,1,recall,4,104,-1,67,-1
9675,11,1,recall,5,1,0,44,-1
9675,11,1,recall,6,3,0,61,-1
9675,11,1,recall,7,5,0,27,-1
9675,11,1,recall,8,6,0,29,-1
9675,11,1,recall,9,7,0,57,-1
9675,0,0,offer,-1,1,-1,35,45
9675,0,0,offer,-1,2,-1,88,45
9675,0,0,offer,-1,3,-1,77,45
9675,0,0,offer,-1,4,-1,57,45
9675,0,0,offer,-1,5,-1,34,45
9675,0,0,offer,-1,6,-1,60,45
9675,0,0,offer,-1,7,-1,71,45
9675,21,2,offer,-1,1,-1,62,40
9675,21,2,offer,-1,2,-1,67,40
9675,21,2,offer,-1,3,-1,41,40
9675,21,2,offer,-1,4,-1,73,40
9675,21,2,offer,-1,5,-1,52,40
9675,21,2,offer,-1,6,-1,30,40
9675,21,2,offer,-1,7,-1,40,40
9675,25,3,offer,-1,1,-1,38,44
9675,25,3,offer,-1,2,-1,72,44
9675,25,3,offer,-1,3,-1,87,44
9675,25,3,offer,-1,4,-1,48,44
9675,25,3,offer,-1,5,-1,33,44
9675,25,3,offer,-1,6,-1,37,44
9675,25,3,offer,-1,7,-1,81,44
9675,15,1,recall,1,7,1,59,-1
9675,15,1,recall,2,102,-1,53,-1
9675,15,1,recall,3,103,-1,27,-1
9675,15,1,recall,4,1,0,23,-1
9675,15,1,recall,5,2,0,55,-1
9675,15,1,recall,6,3,0,26,-1
9675,15,1,recall,7,4,0,37,-1
9675,15,1,recall,8,5,0,62,-1
9675,15,1,recall,9,6,0,33,-1
9675,13,1,offer,-1,1,-1,86,55
9675,13,1,offer,-1,2,-1,72,55
9675,13,1,offer,-1,3,-1,50,55
9675,13,1,offer,-1,4,-1,54,55
9675,13,1,offer,-1,5,-1,65,55
9675,13,1,offer,-1,6,-1,43,55
9675,13,1,offer,-1,7,-1,93,55
9675,21,2,recall,1,4,1,73,-1
9675,21,2,recall,2,102,-1,58,-1
9675,21,2,recall,3,103,-1,19,-1
9675,21,2,recall,4,1,0,62,-1
9675,21,2,recall,5,2,0,67,-1
9675,21,2,recall,6,3,0,41,-1
9675,21,2,recall,7,5,0,52,-1
9675,21,2,recall,8,6,0,30,-1
9675,21,2,recall,9,7,0,40,-1
9675,7,0,offer,-1,1,-1,51,40
9675,7,0,offer,-1,2,-1,68,40
9675,7,0,offer,-1,3,-1,54,40
9675,7,0,offer,-1,4,-1,56,40
9675,7,0,offer,-1,5,-1,36,40
9675,7,0,offer,-1,6,-1,47,40
9675,7,0,offer,-1,7,-1,61,40
9675,9,1,offer,-1,1,-1,55,45
9675,9,1,offer,-1,2,-1,56,45
9675,9,1,offer,-1,3,-1,36,45
9675,9,1,offer,-1,4,-1,53,45
9675,9,1,offer,-1,5,-1,59,45
9675,9,1,offer,-1,6,-1,65,45
9675,9,1,offer,-1,7,-1,60,45
9675,12,1,offer,-1,1,-1,33,35
9675,12,1,offer,-1,2,-1,36,35
9675,12,1,offer,-1,3,-1,55,35
9675,12,1,offer,-1,4,-1,34,35
9675,12,1,offer,-1,5,-1,27,35
9675,12,1,offer,-1,6,-1,52,35
9675,12,1,offer,-1,7,-1,70,35
9675,2,0,offer,-1,1,-1,68,35
9675,2,0,offer,-1,2,-1,36,35
9675,2,0,offer,-1,3,-1,47,35
9675,2,0,offer,-1,4,-1,40,35
9675,2,0,offer,-1,5,-1,53,35
9675,2,0,offer,-1,6,-1,61,35
9675,2,0,offer,-1,7,-1,16,35
9675,27,3,offer,-1,1,-1,76,65
9675,27,3,offer,-1,2,-1,47,65
9675,27,3,offer,-1,3,-1,67,65
9675,27,3,offer,-1,4,-1,64,65
9675,27,3,offer,-1,5,-1,56,65
9675,27,3,offer,-1,6,-1,66,65
9675,27,3,offer,-1,7,-1,82,65
9675,17,2,recall,1,7,1,93,-1
9675,17,2,recall,2,1,1,68,-1
9675,17,2,recall,3,2,1,67,-1
9675,17,2,recall,4,104,-1,43,-1
9675,17,2,recall,5,4,1,59,-1
9675,17,2,recall,6,3,0,42,-1
9675,17,2,recall,7,5,0,71,-1
9675,17,2,recall,8,6,0,65,-1
9675,17,2,offer,-1,1,-1,68,70
9675,17,2,offer,-1,2,-1,67,70
9675,17,2,offer,-1,3,-1,42,70
9675,17,2,offer,-1,4,-1,59,70
9675,17,2,offer,-1,5,-1,71,70
9675,17,2,offer,-1,6,-1,65,70
9675,17,2,offer,-1,7,-1,93,70
9675,23,2,recall,1,1,1,48,-1
9675,23,2,recall,2,1,-2,48,-1
9675,23,2,recall,3,5,1,57,-1
9675,23,2,recall,4,104,-1,31,-1
9675,23,2,recall,5,2,0,77,-1
9675,23,2,recall,6,3,0,70,-1
9675,23,2,recall,7,4,0,38,-1
9675,23,2,recall,8,6,0,29,-1
9675,23,2,recall,9,7,0,32,-1
9675,4,0,offer,-1,1,-1,71,45
9675,4,0,offer,-1,2,-1,19,45
9675,4,0,offer,-1,3,-1,48,45
9675,4,0,offer,-1,4,-1,54,45
9675,4,0,offer,-1,5,-1,72,45
9675,4,0,offer,-1,6,-1,18,45
9675,4,0,offer,-1,7,-1,68,45
9675,3,0,recall,1,6,1,90,-1
9675,3,0,recall,2,2,1,88,-1
9675,3,0,recall,3,7,1,62,-1
9675,3,0,recall,4,104,-1,48,-1
9675,3,0,recall,5,1,0,41,-1
9675,3,0,recall,6,3,0,57,-1
9675,3,0,recall,7,4,0,83,-1
9675,3,0,recall,8,5,0,67,-1
9675,5,0,offer,-1,1,-1,21,50
9675,5,0,offer,-1,2,-1,51,50
9675,5,0,offer,-1,3,-1,65,50
9675,5,0,offer,-1,4,-1,58,50
9675,5,0,offer,-1,5,-1,70,50
9675,5,0,offer,-1,6,-1,49,50
9675,5,0,offer,-1,7,-1,61,50
9675,31,3,recall,1,101,-1,27,-1
9675,31,3,recall,2,102,-1,51,-1
9675,31,3,recall,3,103,-1,63,-1
9675,31,3,recall,4,1,0,67,-1
9675,31,3,recall,5,2,0,89,-1
9675,31,3,recall,6,3,0,59,-1
9675,31,3,recall,7,4,0,42,-1
9675,31,3,recall,8,5,0,81,-1
9675,31,3,recall,9,6,0,38,-1
9675,31,3,recall,10,7,0,43,-1
9675,20,2,offer,-1,1,-1,20,35
9675,20,2,offer,-1,2,-1,48,35
9675,20,2,offer,-1,3,-1,38,35
9675,20,2,offer,-1,4,-1,35,35
9675,20,2,offer,-1,5,-1,67,35
9675,20,2,offer,-1,6,-1,25,35
9675,20,2,offer,-1,7,-1,45,35
9675,10,1,recall,1,6,1,56,-1
9675,10,1,recall,2,5,1,66,-1
9675,10,1,recall,3,103,-1,68,-1
9675,10,1,recall,4,1,0,63,-1
9675,10,1,recall,5,2,0,44,-1
9675,10,1,recall,6,3,0,57,-1
9675,10,1,recall,7,4,0,69,-1
9675,10,1,recall,8,7,0,58,-1
9675,16,2,offer,-1,1,-1,63,40
9675,16,2,offer,-1,2,-1,76,40
9675,16,2,offer,-1,3,-1,55,40
9675,16,2,offer,-1,4,-1,74,40
9675,16,2,offer,-1,5,-1,21,40
9675,16,2,offer,-1,6,-1,45,40
9675,16,2,offer,-1,7,-1,60,40
9675,18,2,recall,1,1,1,48,-1
9675,18,2,recall,2,3,1,51,-1
9675,18,2,recall,3,103,-1,60,-1
9675,18,2,recall,4,104,-1,90,-1
9675,18,2,recall,5,2,0,47,-1
9675,18,2,recall,6,4,0,65,-1
9675,18,2,recall,7,5,0,67,-1
9675,18,2,recall,8,6,0,68,-1
9675,18,2,recall,9,7,0,30,-1
9675,16,2,recall,1,101,-1,41,-1
9675,16,2,recall,2,102,-1,65,-1
9675,16,2,recall,3,103,-1,20,-1
9675,16,2,recall,4,104,-1,90,-1
9675,16,2,recall,5,1,0,63,-1
9675,16,2,recall,6,2,0,76,-1
9675,16,2,recall,7,3,0,55,-1
9675,16,2,recall,8,4,0,74,-1
9675,16,2,recall,9,5,0,21,-1
9675,16,2,recall,10,6,0,45,-1
9675,16,2,recall,11,7,0,60,-1
9675,12,1,recall,1,7,1,70,-1
9675,12,1,recall,2,102,-1,23,-1
9675,12,1,recall,3,103,-1,24,-1
9675,12,1,recall,4,104,-1,56,-1
9675,12,1,recall,5,105,-1,20,-1
9675,12,1,recall,6,1,0,33,-1
9675,12,1,recall,7,2,0,36,-1
9675,12,1,recall,8,3,0,55,-1
9675,12,1,recall,9,4,0,34,-1
9675,12,1,recall,10,5,0,27,-1
9675,12,1,recall,11,6,0,52,-1
9675,29,3,offer,-1,1,-1,25,20
9675,29,3,offer,-1,2,-1,47,20
9675,29,3,offer,-1,3,-1,64,20
9675,29,3,offer,-1,4,-1,17,20
9675,29,3,offer,-1,5,-1,46,20
9675,29,3,offer,-1,6,-1,52,20
9675,29,3,offer,-1,7,-1,58,20
9675,28,3,offer,-1,1,-1,50,60
9675,28,3,offer,-1,2,-1,55,60
9675,28,3,offer,-1,3,-1,54,60
9675,28,3,offer,-1,4,-1,66,60
9675,28,3,offer,-1,5,-1,49,60
9675,28,3,offer,-1,6,-1,78,60
9675,28,3,offer,-1,7,-1,70,60
9675,1,0,recall,1,101,-1,20,-1
9675,1,0,recall,2,4,1,49,-1
9675,1,0,recall,3,3,1,41,-1
9675,1,0,recall,4,104,-1,76,-1
9675,1,0,recall,5,1,0,75,-1
9675,1,0,recall,6,2,0,55,-1
9675,1,0,recall,7,5,0,40,-1
9675,1,0,recall,8,6,0,79,-1
9675,1,0,recall,9,7,0,72,-1
9675,13,1,recall,1,7,1,93,-1
9675,13,1,recall,2,5,1,65,-1
9675,13,1,recall,3,103,-1,34,-1
9675,13,1,recall,4,1,0,86,-1
9675,13,1,recall,5,2,0,72,-1
9675,13,1,recall,6,3,0,50,-1
9675,13,1,recall,7,4,0,54,-1
9675,13,1,recall,8,6,0,43,-1
9675,3,0,offer,-1,1,-1,41,65
9675,3,0,offer,-1,2,-1,88,65
9675,3,0,offer,-1,3,-1,57,65
9675,3,0,offer,-1,4,-1,83,65
9675,3,0,offer,-1,5,-1,67,65
9675,3,0,offer,-1,6,-1,90,65
9675,3,0,offer,-1,7,-1,62,65
9675,30,3,recall,1,6,1,18,-1
9675,30,3,recall,2,4,1,56,-1
9675,30,3,recall,3,5,1,34,-1
9675,30,3,recall,4,7,1,24,-1
9675,30,3,recall,5,1,0,68,-1
9675,30,3,recall,6,2,0,27,-1
9675,30,3,recall,7,3,0,40,-1
9675,22,2,recall,1,101,-1,90,-1
9675,22,2,recall,2,102,-1,91,-1
9675,22,2,recall,3,6,1,58,-1
9675,22,2,recall,4,1,0,84,-1
9675,22,2,recall,5,2,0,64,-1
9675,22,2,recall,6,3,0,92,-1
9675,22,2,recall,7,4,0,61,-1
9675,22,2,recall,8,5,0,94,-1
9675,22,2,recall,9,7,0,50,-1
9675,23,2,offer,-1,1,-1,48,50
9675,23,2,offer,-1,2,-1,77,50
9675,23,2,offer,-1,3,-1,70,50
9675,23,2,offer,-1,4,-1,38,50
9675,23,2,offer,-1,5,-1,57,50
9675,23,2,offer,-1,6,-1,29,50
9675,23,2,offer,-1,7,-1,32,50
9675,14,1,recall,1,1,1,20,-1
9675,14,1,recall,2,2,1,41,-1
9675,14,1,recall,3,3,0,73,-1
9675,14,1,recall,4,4,0,29,-1
9675,14,1,recall,5,5,0,30,-1
9675,14,1,recall,6,6,0,19,-1
9675,14,1,recall,7,7,0,53,-1
9675,2,0,recall,1,101,-1,58,-1
9675,2,0,recall,2,7,1,16,-1
9675,2,0,recall,3,103,-1,60,-1
9675,2,0,recall,4,1,0,68,-1
9675,2,0,recall,5,2,0,36,-1
9675,2,0,recall,6,3,0,47,-1
9675,2,0,recall,7,4,0,40,-1
9675,2,0,recall,8,5,0,53,-1
9675,2,0,recall,9,6,0,61,-1
9675,26,3,offer,-1,1,-1,39,30
9675,26,3,offer,-1,2,-1,27,30
9675,26,3,offer,-1,3,-1,25,30
9675,26,3,offer,-1,4,-1,23,30
9675,26,3,offer,-1,5,-1,50,30
9675,26,3,offer,-1,6,-1,46,30
9675,26,3,offer,-1,7,-1,24,30
9675,14,1,offer,-1,1,-1,20,50
9675,14,1,offer,-1,2,-1,41,50
9675,14,1,offer,-1,3,-1,73,50
9675,14,1,offer,-1,4,-1,29,50
9675,14,1,offer,-1,5,-1,30,50
9675,14,1,offer,-1,6,-1,19,50
9675,14,1,offer,-1,7,-1,53,50
9675,5,0,recall,1,7,1,61,-1
9675,5,0,recall,2,102,-1,57,-1
9675,5,0,recall,3,1,1,21,-1
9675,5,0,recall,4,3,1,65,-1
9675,5,0,recall,5,2,0,51,-1
9675,5,0,recall,6,4,0,58,-1
9675,5,0,recall,7,5,0,70,-1
9675,5,0,recall,8,6,0,49,-1
13735,1,0,offer,-1,1,-1,15,30
13735,1,0,offer,-1,2,-1,48,30
13735,1,0,offer,-1,3,-1,69,30
13735,1,0,offer,-1,4,-1,27,30
13735,1,0,offer,-1,5,-1,54,30
13735,1,0,offer,-1,6,-1,64,30
13735,1,0,offer,-1,7,-1,41,30
13735,13,1,recall,1,1,0,68,-1
13735,13,1,recall,2,2,0,89,-1
13735,13,1,recall,3,3,0,64,-1
13735,13,1,recall,4,4,0,85,-1
13735,13,1,recall,5,5,0,67,-1
13735,13,1,recall,6,6,0,41,-1
13735,13,1,recall,7,7,0,65,-1
13735,31,3,recall,1,4,1,50,-1
13735,31,3,recall,2,1,1,60,-1
13735,31,3,recall,3,103,-1,58,-1
13735,31,3,recall,4,104,-1,80,-1
13735,31,3,recall,5,105,-1,47,-1
13735,31,3,recall,6,106,-1,56,-1
13735,31,3,recall,7,107,-1,88,-1
13735,31,3,recall,8,2,0,46,-1
13735,31,3,recall,9,3,0,33,-1
13735,31,3,recall,10,5,0,25,-1
13735,31,3,recall,11,6,0,64,-1
13735,31,3,recall,12,7,0,30,-1
13735,20,2,recall,1,1,1,37,-1
13735,20,2,recall,2,102,-1,49,-1
13735,20,2,recall,3,103,-1,70,-1
13735,20,2,recall,4,2,0,73,-1
13735,20,2,recall,5,3,0,30,-1
13735,20,2,recall,6,4,0,47,-1
13735,20,2,recall,7,5,0,27,-1
13735,20,2,recall,8,6,0,82,-1
13735,20,2,recall,9,7,0,36,-1
13735,23,2,recall,1,1,1,57,-1
13735,23,2,recall,2,2,1,40,-1
13735,23,2,recall,3,3,1,29,-1
13735,23,2,recall,4,4,0,56,-1
13735,23,2,recall,5,5,0,68,-1
13735,23,2,recall,6,6,0,70,-1
13735,23,2,recall,7,7,0,35,-1
13735,3,0,offer,-1,1,-1,38,50
13735,3,0,offer,-1,2,-1,57,50
13735,3,0,offer,-1,3,-1,55,50
13735,3,0,offer,-1,4,-1,65,50
13735,3,0,offer,-1,5,-1,73,50
13735,3,0,offer,-1,6,-1,42,50
13735,3,0,offer,-1,7,-1,39,50
13735,15,1,recall,1,2,1,51,-1
13735,15,1,recall,2,1,1,59,-1
13735,15,1,recall,3,3,1,55,-1
13735,15,1,recall,4,104,-1,21,-1
13735,15,1,recall,5,4,0,35,-1
13735,15,1,recall,6,5,0,47,-1
13735,15,1,recall,7,6,0,91,-1
13735,15,1,recall,8,7,0,57,-1
13735,10,1,offer,-1,1,-1,24,26
13735,10,1,offer,-1,2,-1,34,26
13735,10,1,offer,-1,3,-1,28,26
13735,10,1,offer,-1,4,-1,41,26
13735,10,1,offer,-1,5,-1,17,26
13735,10,1,offer,-1,6,-1,48,26
13735,10,1,offer,-1,7,-1,21,26
13735,29,3,recall,1,4,1,60,-1
13735,29,3,recall,2,4,-2,60,-1
13735,29,3,recall,3,103,-1,64,-1
13735,29,3,recall,4,1,0,37,-1
13735,29,3,recall,5,2,0,63,-1
13735,29,3,recall,6,3,0,54,-1
13735,29,3,recall,7,5,0,58,-1
13735,29,3,recall,8,6,0,23,-1
13735,29,3,recall,9,7,0,70,-1
13735,27,3,offer,-1,1,-1,35,35
13735,27,3,offer,-1,2,-1,21,35
13735,27,3,offer,-1,3,-1,17,35
13735,27,3,offer,-1,4,-1,39,35
13735,27,3,offer,-1,5,-1,65,35
13735,27,3,offer,-1,6,-1,41,35
13735,27,3,offer,-1,7,-1,25,35
13735,12,1,recall,1,1,1,36,-1
13735,12,1,recall,2,2,1,29,-1
13735,12,1,recall,3,3,1,40,-1
13735,12,1,recall,4,1,-2,36,-1
13735,12,1,recall,5,4,0,42,-1
13735,12,1,recall,6,5,0,65,-1
13735,12,1,recall,7,6,0,22,-1
13735,12,1,recall,8,7,0,26,-1
13735,17,2,recall,1,101,-1,68,-1
13735,17,2,recall,2,102,-1,48,-1
13735,17,2,recall,3,2,1,70,-1
13735,17,2,recall,4,104,-1,45,-1
13735,17,2,recall,5,105,-1,43,-1
13735,17,2,recall,6,1,0,64,-1
13735,17,2,recall,7,3,0,41,-1
13735,17,2,recall,8,4,0,54,-1
13735,17,2,recall,9,5,0,62,-1
13735,17,2,recall,10,6,0,83,-1
13735,17,2,recall,11,7,0,52,-1
13735,27,3,recall,1,1,1,35,-1
13735,27,3,recall,2,102,-1,15,-1
13735,27,3,recall,3,3,1,17,-1
13735,27,3,recall,4,2,0,21,-1
13735,27,3,recall,5,4,0,39,-1
13735,27,3,recall,6,5,0,65,-1
13735,27,3,recall,7,6,0,41,-1
13735,27,3,recall,8,7,0,25,-1
13735,29,3,offer,-1,1,-1,37,60
13735,29,3,offer,-1,2,-1,63,60
13735,29,3,offer,-1,3,-1,54,60
13735,29,3,offer,-1,4,-1,60,60
13735,29,3,offer,-1,5,-1,58,60
13735,29,3,offer,-1,6,-1,23,60
13735,29,3,offer,-1,7,-1,70,60
13735,7,0,offer,-1,1,-1,49,30
13735,7,0,offer,-1,2,-1,14,30
13735,7,0,offer,-1,3,-1,34,30
13735,7,0,offer,-1,4,-1,27,30
13735,7,0,offer,-1,5,-1,21,30
13735,7,0,offer,-1,6,-1,23,30
13735,7,0,offer,-1,7,-1,66,30
13735,21,2,recall,1,1,1,22,-1
13735,21,2,recall,2,102,-1,41,-1
13735,21,2,recall,3,3,1,15,-1
13735,21,2,recall,4,2,0,48,-1
13735,21,2,recall,5,4,0,38,-1
13735,21,2,recall,6,5,0,29,-1
13735,21,2,recall,7,6,0,47,-1
13735,21,2,recall,8,7,0,16,-1
13735,26,3,offer,-1,1,-1,55,30
13735,26,3,offer,-1,2,-1,38,30
13735,26,3,offer,-1,3,-1,53,30
13735,26,3,offer,-1,4,-1,14,30
13735,26,3,offer,-1,5,-1,41,30
13735,26,3,offer,-1,6,-1,20,30
13735,26,3,offer,-1,7,-1,51,30
13735,23,2,offer,-1,1,-1,57,35
13735,23,2,offer,-1,2,-1,40,35
13735,23,2,offer,-1,3,-1,29,35
13735,23,2,offer,-1,4,-1,56,35
13735,23,2,offer,-1,5,-1,68,35
13735,23,2,offer,-1,6,-1,70,35
13735,23,2,offer,-1,7,-1,35,35
13735,28,3,offer,-1,1,-1,74,49
13735,28,3,offer,-1,2,-1,48,49
13735,28,3,offer,-1,3,-1,57,49
13735,28,3,offer,-1,4,-1,39,49
13735,28,3,offer,-1,5,-1,46,49
13735,28,3,offer,-1,6,-1,79,49
13735,28,3,offer,-1,7,-1,59,49
13735,22,2,recall,1,4,1,19,-1
13735,22,2,recall,2,5,1,40,-1
13735,22,2,recall,3,103,-1,57,-1
13735,22,2,recall,4,1,0,49,-1
13735,22,2,recall,5,2,0,56,-1
13735,22,2,recall,6,3,0,54,-1
13735,22,2,recall,7,6,0,65,-1
13735,22,2,recall,8,7,0,17,-1
13735,15,1,offer,-1,1,-1,59,50
13735,15,1,offer,-1,2,-1,51,50
13735,15,1,offer,-1,3,-1,55,50
13735,15,1,offer,-1,4,-1,35,50
13735,15,1,offer,-1,5,-1,47,50
13735,15,1,offer,-1,6,-1,91,50
13735,15,1,offer,-1,7,-1,57,50
13735,18,2,recall,1,4,1,61,-1
13735,18,2,recall,2,2,1,70,-1
13735,18,2,recall,3,103,-1,28,-1
13735,18,2,recall,4,7,1,15,-1
13735,18,2,recall,5,105,-1,44,-1
13735,18,2,recall,6,1,0,69,-1
13735,18,2,recall,7,3,0,21,-1
13735,18,2,recall,8,5,0,40,-1
13735,18,2,recall,9,6,0,48,-1
13735,5,0,recall,1,1,1,30,-1
13735,5,0,recall,2,2,1,56,-1
13735,5,0,recall,3,3,1,32,-1
13735,5,0,recall,4,4,0,74,-1
13735,5,0,recall,5,5,0,29,-1
13735,5,0,recall,6,6,0,39,-1
13735,5,0,recall,7,7,0,33,-1
13735,24,3,recall,1,1,1,40,-1
13735,24,3,recall,2,102,-1,39,-1
13735,24,3,recall,3,1,-2,40,-1
13735,24,3,recall,4,2,0,35,-1
13735,24,3,recall,5,3,0,49,-1
13735,24,3,recall,6,4,0,26,-1
13735,24,3,recall,7,5,0,78,-1
13735,24,3,recall,8,6,0,54,-1
13735,24,3,recall,9,7,0,60,-1
13735,5,0,offer,-1,1,-1,30,35
13735,5,0,offer,-1,2,-1,56,35
13735,5,0,offer,-1,3,-1,32,35
13735,5,0,offer,-1,4,-1,74,35
13735,5,0,offer,-1,5,-1,29,35
13735,5,0,offer,-1,6,-1,39,35
13735,5,0,offer,-1,7,-1,33,35
13735,12,1,offer,-1,1,-1,36,37
13735,12,1,offer,-1,2,-1,29,37
13735,12,1,offer,-1,3,-1,40,37
13735,12,1,offer,-1,4,-1,42,37
13735,12,1,offer,-1,5,-1,65,37
13735,12,1,offer,-1,6,-1,22,37
13735,12,1,offer,-1,7,-1,26,37
13735,31,3,offer,-1,1,-1,60,60
13735,31,3,offer,-1,2,-1,46,60
13735,31,3,offer,-1,3,-1,33,60
13735,31,3,offer,-1,4,-1,50,60
13735,31,3,offer,-1,5,-1,25,60
13735,31,3,offer,-1,6,-1,64,60
13735,31,3,offer,-1,7,-1,30,60
13735,11,1,recall,1,101,-1,40,-1
13735,11,1,recall,2,1,1,58,-1
13735,11,1,recall,3,2,1,48,-1
13735,11,1,recall,4,104,-1,72,-1
13735,11,1,recall,5,5,1,45,-1
13735,11,1,recall,6,3,0,24,-1
13735,11,1,recall,7,4,0,68,-1
13735,11,1,recall,8,6,0,34,-1
13735,11,1,recall,9,7,0,31,-1
13735,9,1,recall,1,1,1,22,-1
13735,9,1,recall,2,102,-1,62,-1
13735,9,1,recall,3,103,-1,44,-1
13735,9,1,recall,4,104,-1,60,-1
13735,9,1,recall,5,2,0,65,-1
13735,9,1,recall,6,3,0,42,-1
13735,9,1,recall,7,4,0,69,-1
13735,9,1,recall,8,5,0,45,-1
13735,9,1,recall,9,6,0,56,-1
13735,9,1,recall,10,7,0,64,-1
13735,10,1,recall,1,2,1,34,-1
13735,10,1,recall,2,2,-2,34,-1
13735,10,1,recall,3,3,1,28,-1
13735,10,1,recall,4,1,0,24,-1
13735,10,1,recall,5,4,0,41,-1
13735,10,1,recall,6,5,0,17,-1
13735,10,1,recall,7,6,0,48,-1
13735,10,1,recall,8,7,0,21,-1
13735,13,1,offer,-1,1,-1,68,55
13735,13,1,offer,-1,2,-1,89,55
13735,13,1,offer,-1,3,-1,64,55
13735,13,1,offer,-1,4,-1,85,55
13735,13,1,offer,-1,5,-1,67,55
13735,13,1,offer,-1,6,-1,41,55
13735,13,1,offer,-1,7,-1,65,55
13735,2,0,recall,1,1,1,92,-1
13735,2,0,recall,2,102,-1,72,-1
13735,2,0,recall,3,103,-1,67,-1
13735,2,0,recall,4,2,0,62,-1
13735,2,0,recall,5,3,0,74,-1
13735,2,0,recall,6,4,0,87,-1
13735,2,0,recall,7,5,0,48,-1
13735,2,0,recall,8,6,0,80,-1
13735,2,0,recall,9,7,0,64,-1
13735,30,3,recall,1,1,1,30,-1
13735,30,3,recall,2,2,1,22,-1
13735,30,3,recall,3,103,-1,57,-1
13735,30,3,recall,4,3,0,38,-1
13735,30,3,recall,5,4,0,68,-1
13735,30,3,recall,6,5,0,39,-1
13735,30,3,recall,7,6,0,25,-1
13735,30,3,recall,8,7,0,72,-1
13735,21,2,offer,-1,1,-1,22,40
13735,21,2,offer,-1,2,-1,48,40
13735,21,2,offer,-1,3,-1,15,40
13735,21,2,offer,-1,4,-1,38,40
13735,21,2,offer,-1,5,-1,29,40
13735,21,2,offer,-1,6,-1,47,40
13735,21,2,offer,-1,7,-1,16,40
13735,6,0,offer,-1,1,-1,77,60
13735,6,0,offer,-1,2,-1,39,60
13735,6,0,offer,-1,3,-1,58,60
13735,6,0,offer,-1,4,-1,55,60
13735,6,0,offer,-1,5,-1,62,60
13735,6,0,offer,-1,6,-1,45,60
13735,6,0,offer,-1,7,-1,75,60
13735,8,1,offer,-1,1,-1,47,37
13735,8,1,offer,-1,2,-1,31,37
13735,8,1,offer,-1,3,-1,37,37
13735,8,1,offer,-1,4,-1,38,37
13735,8,1,offer,-1,5,-1,56,37
13735,8,1,offer,-1,6,-1,60,37
13735,8,1,offer,-1,7,-1,53,37
13735,28,3,recall,1,2,1,48,-1
13735,28,3,recall,2,102,-1,51,-1
13735,28,3,recall,3,103,-1,72,-1
13735,28,3,recall,4,104,-1,47,-1
13735,28,3,recall,5,1,0,74,-1
13735,28,3,recall,6,3,0,57,-1
13735,28,3,recall,7,4,0,39,-1
13735,28,3,recall,8,5,0,46,-1
13735,28,3,recall,9,6,0,79,-1
13735,28,3,recall,10,7,0,59,-1
13735,16,2,offer,-1,1,-1,51,30
13735,16,2,offer,-1,2,-1,13,30
13735,16,2,offer,-1,3,-1,46,30
13735,16,2,offer,-1,4,-1,22,30
13735,16,2,offer,-1,5,-1,36,30
13735,16,2,offer,-1,6,-1,43,30
13735,16,2,offer,-1,7,-1,63,30
13735,25,3,offer,-1,1,-1,59,45
13735,25,3,offer,-1,2,-1,56,45
13735,25,3,offer,-1,3,-1,64,45
13735,25,3,offer,-1,4,-1,47,45
13735,25,3,offer,-1,5,-1,44,45
13735,25,3,offer,-1,6,-1,52,45
13735,25,3,offer,-1,7,-1,12,45
13735,2,0,offer,-1,1,-1,92,60
13735,2,0,offer,-1,2,-1,62,60
13735,2,0,offer,-1,3,-1,74,60
13735,2,0,offer,-1,4,-1,87,60
13735,2,0,offer,-1,5,-1,48,60
13735,2,0,offer,-1,6,-1,80,60
13735,2,0,offer,-1,7,-1,64,60
13735,0,0,recall,1,1,1,57,-1
13735,0,0,recall,2,2,1,59,-1
13735,0,0,recall,3,3,1,29,-1
13735,0,0,recall,4,104,-1,45,-1
13735,0,0,recall,5,4,0,43,-1
13735,0,0,recall,6,5,0,32,-1
13735,0,0,recall,7,6,0,44,-1
13735,0,0,recall,8,7,0,56,-1
13735,16,2,recall,1,1,1,51,-1
13735,16,2,recall,2,2,0,13,-1
13735,16,2,recall,3,3,0,46,-1
13735,16,2,recall,4,4,0,22,-1
13735,16,2,recall,5,5,0,36,-1
13735,16,2,recall,6,6,0,43,-1
